,powe,vibr
2021-07-09 06:57:28,0.0,0.0
2021-07-09 06:57:29,0.14208953581465703,0.0
2021-07-09 06:57:30,0.4,0.0
2021-07-09 06:57:31,0.25814185977698595,0.0
2021-07-09 06:57:32,0.0,0.0
2021-07-09 06:57:33,0.0,0.0
2021-07-09 06:57:34,0.2823999488,0.0
2021-07-09 06:57:35,0.8,0.0
2021-07-09 06:57:36,0.764321603902932,0.0
2021-07-09 06:57:37,0.44749502236536787,0.0
2021-07-09 06:57:38,0.3598408728226955,0.0
2021-07-09 06:57:39,0.8221778108085713,0.0
2021-07-09 06:57:40,0.5,0.0
2021-07-09 06:57:41,0.32267732472123245,0.0
2021-07-09 06:57:42,0.31923840246745044,0.0
2021-07-09 06:57:43,0.5792792998259508,0.0
2021-07-09 06:57:44,0.14194830275286557,0.0
2021-07-09 06:57:45,0.4352056164899916,0.0
2021-07-09 06:57:46,0.32264533196252754,0.0
2021-07-09 06:57:47,0.14155071383547851,0.0
2021-07-09 06:57:48,0.2597194055670502,0.0
2021-07-09 06:57:49,0.1420786991997611,0.0
2021-07-09 06:57:50,0.4,0.0
2021-07-09 06:57:51,0.2582582822678581,0.0
2021-07-09 06:57:52,0.4610389557247957,0.0
2021-07-09 06:57:53,1.2645645705669646,0.0
2021-07-09 06:57:54,1.0574296931726908,0.0
2021-07-09 06:57:55,0.9791417256186219,0.0
2021-07-09 06:57:56,1.0866534247011952,0.0
2021-07-09 06:57:57,0.46102515881162504,0.0
2021-07-09 06:57:58,0.0,0.0
2021-07-09 06:57:59,0.23928575999999996,0.0
2021-07-09 06:58:00,0.451251222342264,0.0
2021-07-09 06:58:01,0.0,0.0
2021-07-09 06:58:02,0.21257486146748275,0.0
2021-07-09 06:58:03,0.5650495068577592,0.0
2021-07-09 06:58:04,0.3328459935630729,0.0
2021-07-09 06:58:05,0.0,0.0
2021-07-09 06:58:06,0.19877298011969174,0.0
2021-07-09 06:58:07,0.3976608683241629,0.0
2021-07-09 06:58:08,0.0,0.0
2021-07-09 06:58:09,0.0,0.0
2021-07-09 06:58:10,0.0,0.0
2021-07-09 06:58:11,0.2652934588427849,0.0
2021-07-09 06:58:12,0.7661523626796012,0.0
2021-07-09 06:58:13,0.47056373719431976,0.0
2021-07-09 06:58:14,0.0,0.0
2021-07-09 06:58:15,0.0,0.0
2021-07-09 06:58:16,0.22818094111085147,0.0
2021-07-09 06:58:17,0.840646423698224,0.0
2021-07-09 06:58:18,0.7209990994331728,0.0
2021-07-09 06:58:19,0.0,0.0
2021-07-09 06:58:20,0.28605582788844625,0.0
2021-07-09 06:58:21,0.8,0.0
2021-07-09 06:58:22,0.5151453666693114,0.0
2021-07-09 06:58:23,0.35692931720490895,0.0
2021-07-09 06:58:24,0.6457085642208621,0.0
2021-07-09 06:58:25,0.17219510148340147,0.0
2021-07-09 06:58:26,0.3311019678779341,0.0
2021-07-09 06:58:27,0.0,0.0
2021-07-09 06:58:28,0.2102409253012048,0.0
2021-07-09 06:58:29,0.387775562359992,0.0
2021-07-09 06:58:30,0.0,0.0
2021-07-09 06:58:31,0.0,0.0
2021-07-09 06:58:32,0.0,0.0
2021-07-09 06:58:33,0.14138976298987396,0.0
2021-07-09 06:58:34,0.25708579550201416,0.0
2021-07-09 06:58:35,0.0,0.0
2021-07-09 06:58:36,0.14192271947555785,0.0
2021-07-09 06:58:37,0.43486513070066773,0.0
2021-07-09 06:58:38,0.3253012048192771,0.0
2021-07-09 06:58:39,0.352705365584883,0.0
2021-07-09 06:58:40,0.7882353301507312,0.0
2021-07-09 06:58:41,0.5049850573090292,0.0
2021-07-09 06:58:42,0.45393936212549324,0.0
2021-07-09 06:58:43,0.0,0.0
2021-07-09 06:58:44,0.1411764465661792,0.0
2021-07-09 06:58:45,0.25974022519817624,0.0
2021-07-09 06:58:46,0.0,0.0
2021-07-09 06:58:47,0.0,0.0
2021-07-09 06:58:48,0.0,0.0
2021-07-09 06:58:49,0.5299399958406381,0.0
2021-07-09 06:58:50,0.9751491721480178,0.0
2021-07-09 06:58:51,0.0,0.0
2021-07-09 06:58:52,0.1755266101292787,0.0
2021-07-09 06:58:53,0.3222558113034964,0.0
2021-07-09 06:58:54,0.1787487473287787,0.0
2021-07-09 06:58:55,0.32814021324529785,0.0
2021-07-09 06:58:56,0.0,0.0
2021-07-09 06:58:57,0.0,0.0
2021-07-09 06:58:58,0.4618761885028422,0.0
2021-07-09 06:58:59,1.0153769324144433,0.0
2021-07-09 06:59:00,0.32014027156517555,0.0
2021-07-09 06:59:01,0.0,0.0
2021-07-09 06:59:02,0.17106554550518582,0.0
2021-07-09 06:59:03,0.5,0.0
2021-07-09 06:59:04,0.5538720500024565,0.0
2021-07-09 06:59:05,0.6298492636076856,0.0
2021-07-09 06:59:06,0.32317687580751253,0.0
2021-07-09 06:59:07,0.0,0.0
2021-07-09 06:59:08,0.0,0.0
2021-07-09 06:59:09,0.0,0.0
2021-07-09 06:59:10,0.17611935051904323,0.0
2021-07-09 06:59:11,0.325500032,0.0
2021-07-09 06:59:12,0.49204425165239885,0.0
2021-07-09 06:59:13,1.0815108938701732,0.0
2021-07-09 06:59:14,0.3237663341760965,0.0
2021-07-09 06:59:15,0.0,0.0
2021-07-09 06:59:16,0.0,0.0
2021-07-09 06:59:17,0.17946160370334732,0.0
2021-07-09 06:59:18,0.322211187250996,0.0
2021-07-09 06:59:19,0.17685369803334003,0.0
2021-07-09 06:59:20,0.32196585416831963,0.0
2021-07-09 06:59:21,0.0,0.0
2021-07-09 06:59:22,0.0,0.0
2021-07-09 06:59:23,0.0,0.0
2021-07-09 06:59:24,0.31679999999999997,0.0
2021-07-09 06:59:25,0.5822467198232599,0.0
2021-07-09 06:59:26,0.0,0.0
2021-07-09 06:59:27,0.0,0.0
2021-07-09 06:59:28,0.0,0.0
2021-07-09 06:59:29,0.0,0.0
2021-07-09 06:59:30,0.0,0.0
2021-07-09 06:59:31,0.0,0.0
2021-07-09 06:59:32,0.14288557031439852,0.0
2021-07-09 06:59:33,0.4,0.0
2021-07-09 06:59:34,0.25884691100158586,0.0
2021-07-09 06:59:35,0.0,0.0
2021-07-09 06:59:36,0.0,0.0
2021-07-09 06:59:37,0.0,0.0
2021-07-09 06:59:38,0.0,0.0
2021-07-09 06:59:39,0.21218774903098495,0.0
2021-07-09 06:59:40,0.3886227658120899,0.0
2021-07-09 06:59:41,0.0,0.0
2021-07-09 06:59:42,0.0,0.0
2021-07-09 06:59:43,0.0,0.0
2021-07-09 06:59:44,0.1424273166653443,0.0
2021-07-09 06:59:45,0.5775794285714286,0.0
2021-07-09 06:59:46,0.585314630589002,0.0
2021-07-09 06:59:47,0.0,0.0
2021-07-09 06:59:48,0.14082246595996645,0.0
2021-07-09 06:59:49,0.25854150064601006,0.0
2021-07-09 06:59:50,0.0,0.0
2021-07-09 06:59:51,0.2457000448,0.0
2021-07-09 06:59:52,0.45380760191645986,0.0
2021-07-09 06:59:53,0.0,0.0
2021-07-09 06:59:54,0.0,0.0
2021-07-09 06:59:55,0.26295478818888574,0.0
2021-07-09 06:59:56,1.0072927250747221,0.0
2021-07-09 06:59:57,0.9141141104203295,0.0
2021-07-09 06:59:58,0.25694303323370393,0.0
2021-07-09 06:59:59,0.0,0.0
2021-07-09 07:00:00,0.0,0.0
2021-07-09 07:00:01,0.0,0.0
2021-07-09 07:00:02,0.2955752787114518,0.0
2021-07-09 07:00:03,0.604658405586207,0.0
2021-07-09 07:00:04,0.17462686415088766,0.0
2021-07-09 07:00:05,0.3263052404961261,0.0
2021-07-09 07:00:06,0.1398601641826658,0.0
2021-07-09 07:00:07,0.5398797518082248,0.0
2021-07-09 07:00:08,0.5177889114186027,0.0
2021-07-09 07:00:09,0.0,0.0
2021-07-09 07:00:10,0.140963881124498,0.0
2021-07-09 07:00:11,0.47092907011150703,0.0
2021-07-09 07:00:12,0.6705882232830896,0.0
2021-07-09 07:00:13,0.518637259333097,0.0
2021-07-09 07:00:14,0.31706585128186526,0.0
2021-07-09 07:00:15,0.7944889722499113,0.0
2021-07-09 07:00:16,0.387775562359992,0.0
2021-07-09 07:00:17,0.0,0.0
2021-07-09 07:00:18,0.0,0.0
2021-07-09 07:00:19,0.0,0.0
2021-07-09 07:00:20,0.0,0.0
2021-07-09 07:00:21,0.0,0.0
2021-07-09 07:00:22,0.0,0.0
2021-07-09 07:00:23,0.0,0.0
2021-07-09 07:00:24,0.0,0.0
2021-07-09 07:00:25,0.0,0.0
2021-07-09 07:00:26,0.14063742470119522,0.0
2021-07-09 07:00:27,0.2595573517337435,0.0
2021-07-09 07:00:28,0.0,0.0
2021-07-09 07:00:29,0.2834834354642839,0.0
2021-07-09 07:00:30,0.5168494186656403,0.0
2021-07-09 07:00:31,0.0,0.0
2021-07-09 07:00:32,0.0,0.0
2021-07-09 07:00:33,0.3473053448552054,0.0
2021-07-09 07:00:34,0.6512098064516129,0.0
2021-07-09 07:00:35,0.0,0.0
2021-07-09 07:00:36,0.0,0.0
2021-07-09 07:00:37,0.0,0.0
2021-07-09 07:00:38,0.0,0.0
2021-07-09 07:00:39,0.0,0.0
2021-07-09 07:00:40,0.0,0.0
2021-07-09 07:00:41,50.36693036500285,0.0
2021-07-09 07:00:42,227.19447348802925,0.0
2021-07-09 07:00:43,402.04406961872337,0.0
2021-07-09 07:00:44,425.3689360832101,0.7299999999999999
2021-07-09 07:00:45,409.97702065407066,0.7299999999999999
2021-07-09 07:00:46,393.07795471520444,0.7299999999999999
2021-07-09 07:00:47,388.6168004271131,0.7299999999999999
2021-07-09 07:00:48,408.51415835602575,0.7299999999999999
2021-07-09 07:00:49,405.9144578313253,0.7289350373462806
2021-07-09 07:00:50,372.2127751137373,0.7296553198713501
2021-07-09 07:00:51,362.87079997440003,0.7299999999999999
2021-07-09 07:00:52,362.5773135587543,0.7299999999999999
2021-07-09 07:00:53,361.3799398695247,0.7299999999999999
2021-07-09 07:00:54,360.0709419516227,0.72891857152
2021-07-09 07:00:55,357.6161680116462,0.7295672191860336
2021-07-09 07:00:56,355.7782436251648,0.7299999999999999
2021-07-09 07:00:57,356.3880355868053,0.7299999999999999
2021-07-09 07:00:58,354.25489401704016,0.7299999999999999
2021-07-09 07:00:59,353.48055834540804,0.7299999999999999
2021-07-09 07:01:00,352.7935678379548,0.7299999999999999
2021-07-09 07:01:01,352.5644488475425,0.7299999999999999
2021-07-09 07:01:02,352.25503486627895,0.7299999999999999
2021-07-09 07:01:03,352.88313253012046,0.7299999999999999
2021-07-09 07:01:04,356.0275274552935,0.7560228593371427
2021-07-09 07:01:05,357.8902970411466,0.8708654419654457
2021-07-09 07:01:06,357.4654929557514,0.9086313086361067
2021-07-09 07:01:07,357.4,0.91
2021-07-09 07:01:08,357.014614498363,0.91
2021-07-09 07:01:09,356.6837972378469,0.91
2021-07-09 07:01:10,1048.7590520448066,0.91
2021-07-09 07:01:11,2286.922742310658,0.91
2021-07-09 07:01:12,2456.724503620515,0.91
2021-07-09 07:01:13,2620.2880288290507,0.91
2021-07-09 07:01:14,1686.8383173498066,0.91
2021-07-09 07:01:15,1711.1539121532637,0.91
2021-07-09 07:01:16,1805.5106374347713,0.911085771566265
2021-07-09 07:01:17,1831.5100300652377,0.9103553800816825
2021-07-09 07:01:18,1817.0417094984227,0.91
2021-07-09 07:01:19,1800.6277599540067,0.91
2021-07-09 07:01:20,1813.8429994046157,0.91
2021-07-09 07:01:21,1796.5837216086534,0.91
2021-07-09 07:01:22,1787.3373385509535,0.91
2021-07-09 07:01:23,1784.9305258326597,0.91
2021-07-09 07:01:24,1772.6760320049002,0.91
2021-07-09 07:01:25,1764.3877140132515,0.91
2021-07-09 07:01:26,1766.8044075099842,0.91
2021-07-09 07:01:27,1774.201591861594,0.91
2021-07-09 07:01:28,1769.3118712387127,0.91
2021-07-09 07:01:29,1769.0284158768686,0.91
2021-07-09 07:01:30,1767.8347695410316,0.91
2021-07-09 07:01:31,1768.5979998720002,0.9110875482416299
2021-07-09 07:01:32,1808.0707782016652,0.9103464925178156
2021-07-09 07:01:33,1950.1979628086253,0.91
2021-07-09 07:01:34,2002.955396399153,0.91
2021-07-09 07:01:35,1845.5571134900697,0.912176461853989
2021-07-09 07:01:36,1822.2156743619048,0.9106843456819467
2021-07-09 07:01:37,1826.3433731855423,0.91
2021-07-09 07:01:38,1831.4186044194041,0.91
2021-07-09 07:01:39,1829.8838329888915,0.91
2021-07-09 07:01:40,1821.9266269067143,0.91
2021-07-09 07:01:41,1825.085483870968,0.91
2021-07-09 07:01:42,1825.2841681935606,0.91
2021-07-09 07:01:43,1822.884368662526,0.91
2021-07-09 07:01:44,1812.3934119081405,0.91
2021-07-09 07:01:45,1739.698578659338,0.91
2021-07-09 07:01:46,1571.9387587866413,0.91
2021-07-09 07:01:47,1448.2255233770354,0.91
2021-07-09 07:01:48,1452.5872992516129,0.91
2021-07-09 07:01:49,1559.474156854399,0.91
2021-07-09 07:01:50,1736.4676446550056,0.91
2021-07-09 07:01:51,1729.7136700588642,0.91
2021-07-09 07:01:52,1726.7873755848748,0.91
2021-07-09 07:01:53,1731.033832260748,0.9023871623085906
2021-07-09 07:01:54,1727.8395419537849,0.9000000000000001
2021-07-09 07:01:55,1725.9378788250995,0.8978227192656342
2021-07-09 07:01:56,1722.8150442638264,0.9036698029643366
2021-07-09 07:01:57,1711.6797614274644,0.9133166831633901
2021-07-09 07:01:58,1681.53609607999,0.9265714285714285
2021-07-09 07:01:59,1744.489200080772,0.9299999999999999
2021-07-09 07:02:00,1837.4868885265191,0.9289146844924279
2021-07-09 07:02:01,1733.8488418368145,0.9285714285714286
2021-07-09 07:02:02,1867.1617378279184,0.9296535499957825
2021-07-09 07:02:03,1903.8830274559998,0.928914228433735
2021-07-09 07:02:04,1743.7788979802497,0.9285714285714286
2021-07-09 07:02:05,1704.4961033779725,0.9263942860800001
2021-07-09 07:02:06,1700.8802803648268,0.9257142857142856
2021-07-09 07:02:07,1700.8787128423019,0.9267999431758679
2021-07-09 07:02:08,1699.1773965647428,0.9282271429485714
2021-07-09 07:02:09,1696.8212148666603,0.9296578871552438
2021-07-09 07:02:10,2197.130111667063,0.9289171884803642
2021-07-09 07:02:11,2773.628372711811,0.9296539397704697
2021-07-09 07:02:12,1882.2361414232091,0.9299999999999999
2021-07-09 07:02:13,1874.0640719027956,0.9278314283885715
2021-07-09 07:02:14,1871.9089178024635,0.9271428571428572
2021-07-09 07:02:15,1869.8218218132029,0.9293122223372797
2021-07-09 07:02:16,1865.5684925659814,0.9289131989828238
2021-07-09 07:02:17,1864.611315226834,0.9264014826540815
2021-07-09 07:02:18,1868.394805221376,0.9289802068158347
2021-07-09 07:02:19,1862.5994022755447,0.9289099999085715
2021-07-09 07:02:20,1864.7386840222575,0.9285714285714286
2021-07-09 07:02:21,1866.405929081423,0.9296532039140993
2021-07-09 07:02:22,1870.0783953119342,0.9289120436425972
2021-07-09 07:02:23,1873.5202393893367,0.9263957799642687
2021-07-09 07:02:24,1874.8494023904384,0.9278907475682746
2021-07-09 07:02:25,1874.8264,0.9296589124029103
2021-07-09 07:02:26,1877.0092,0.926738571702857
2021-07-09 07:02:27,1876.7814373963834,0.9278863992711727
2021-07-09 07:02:28,1873.9799394586921,0.9285714285714285
2021-07-09 07:02:29,1876.3752007710843,0.9285714285714286
2021-07-09 07:02:30,1874.7212217067486,0.927486455612755
2021-07-09 07:02:31,1872.0194802458009,0.9249655764084911
2021-07-09 07:02:32,1873.9466067732194,0.92865007873656
2021-07-09 07:02:33,1873.9842053336947,0.9289129197495731
2021-07-09 07:02:34,1874.5026365926344,0.9253110255199
2021-07-09 07:02:35,1877.0701894272263,0.9253578473260962
2021-07-09 07:02:36,1875.8095620079682,0.9289545983111624
2021-07-09 07:02:37,1875.1684679771954,0.9267373552751104
2021-07-09 07:02:38,1876.5377512707473,0.9257142857142858
2021-07-09 07:02:39,1873.3475250506106,0.9257142857142856
2021-07-09 07:02:40,1873.0562992125983,0.9224473418163647
2021-07-09 07:02:41,1869.2245396908577,0.9257929358794171
2021-07-09 07:02:42,1870.8816904346643,0.927142857142857
2021-07-09 07:02:43,1868.352610441767,0.9249706262157155
2021-07-09 07:02:44,1868.4634025360458,0.9221092524317254
2021-07-09 07:02:45,1869.9507537722056,0.9247197926037579
2021-07-09 07:02:46,1870.6948948631898,0.9280719577193149
2021-07-09 07:02:47,1869.9488713767146,0.9285714285714286
2021-07-09 07:02:48,1867.547657664868,0.9274936601400845
2021-07-09 07:02:49,1870.24136604238,0.9271428571428572
2021-07-09 07:02:50,1880.170729249677,0.9271428571428572
2021-07-09 07:02:51,1878.5930368486545,0.9271428571428572
2021-07-09 07:02:52,1873.2195650756685,0.927142857142857
2021-07-09 07:02:53,1870.8021016599255,0.9249692551085047
2021-07-09 07:02:54,1872.9467920519196,0.9275504070666978
2021-07-09 07:02:55,1870.5598591690764,0.92639428608
2021-07-09 07:02:56,1868.88062226506,0.9268017695457674
2021-07-09 07:02:57,1868.2831172976219,0.927142857142857
2021-07-09 07:02:58,1868.8526413047168,0.9260528570514285
2021-07-09 07:02:59,1867.340060838554,0.9278942858971427
2021-07-09 07:03:00,1867.8948038390286,0.9274846887689586
2021-07-09 07:03:01,1861.7950014976,0.9293056346044393
2021-07-09 07:03:02,1871.6480239688794,0.9289156626506024
2021-07-09 07:03:03,1875.8658930436443,0.9274824472721215
2021-07-09 07:03:04,1873.9845010312024,0.9282242064399093
2021-07-09 07:03:05,1869.1719678508828,0.9274874371637657
2021-07-09 07:03:06,1864.7404858299594,0.927142857142857
2021-07-09 07:03:07,1861.097177419355,0.9238845107521446
2021-07-09 07:03:08,1861.6315314846668,0.9261088167569078
2021-07-09 07:03:09,1866.0074146638767,0.9271428571428572
2021-07-09 07:03:10,1868.9674995199998,0.927142857142857
2021-07-09 07:03:11,1865.0740339361132,0.927142857142857
2021-07-09 07:03:12,1866.3162649918036,0.9249707435859702
2021-07-09 07:03:13,1865.7580643096774,0.9275396034619299
2021-07-09 07:03:14,1865.1428288619165,0.9274871427657143
2021-07-09 07:03:15,1861.785628667704,0.9271428571428572
2021-07-09 07:03:16,1860.189789854508,0.9282321070749975
2021-07-09 07:03:17,1860.5798989327502,0.9231502556467357
2021-07-09 07:03:18,1862.5962452986548,0.9225179649761287
2021-07-09 07:03:19,1858.327098047722,0.9272011374479189
2021-07-09 07:03:20,1858.8446660105442,0.926391959755406
2021-07-09 07:03:21,1861.5244981141852,0.9224756254699619
2021-07-09 07:03:22,1862.0165013651213,0.9235929865851273
2021-07-09 07:03:23,1860.1628570758396,0.9221084335513483
2021-07-09 07:03:24,1862.2,0.923599886351736
2021-07-09 07:03:25,1863.6485964111425,0.9232003431783563
2021-07-09 07:03:26,1865.1233090484127,0.9228571428571428
2021-07-09 07:03:27,1862.0531872773067,0.9250044733188176
2021-07-09 07:03:28,1862.4706469182445,0.9257142857142856
2021-07-09 07:03:29,1862.9870969806452,0.922459040097255
2021-07-09 07:03:30,1860.9,0.9225168023555659
2021-07-09 07:03:31,1858.5886908952382,0.9239402983944923
2021-07-09 07:03:32,1855.3876844587076,0.9242857142857143
2021-07-09 07:03:33,1859.6323072851312,0.92319857152
2021-07-09 07:03:34,1863.5882703665025,0.920685029300256
2021-07-09 07:03:35,1864.2090725322228,0.9221736020343524
2021-07-09 07:03:36,1866.7129918992125,0.9261120617331632
2021-07-09 07:03:37,1866.280368514404,0.923876936041308
2021-07-09 07:03:38,1862.8888,0.9272084400714625
2021-07-09 07:03:39,1862.676,0.9263927854749406
2021-07-09 07:03:40,1860.9619235823718,0.9257142857142856
2021-07-09 07:03:41,1856.9306205488087,0.9257142857142856
2021-07-09 07:03:42,1855.383515024682,0.9246264614107058
2021-07-09 07:03:43,1856.5898262325582,0.9253717710641578
2021-07-09 07:03:44,1862.4685030362075,0.9224668852663205
2021-07-09 07:03:45,1859.0484676903386,0.9254712952019066
2021-07-09 07:03:46,1856.0354805771794,0.9239632830806692
2021-07-09 07:03:47,1854.142671632781,0.9228571428571428
2021-07-09 07:03:48,1853.9693386605966,0.9206858279339784
2021-07-09 07:03:49,1851.651238695024,0.92
2021-07-09 07:03:50,1850.13187815338,0.9232634729107397
2021-07-09 07:03:51,1857.542743200667,0.9242857142857143
2021-07-09 07:03:52,1860.0612163598028,0.9221136007288274
2021-07-09 07:03:53,1859.3506012281332,0.9214285714285715
2021-07-09 07:03:54,1857.6342314878427,0.9225124627284931
2021-07-09 07:03:55,1856.7934998528,0.9228571428571428
2021-07-09 07:03:56,1856.987688015203,0.9228571428571428
2021-07-09 07:03:57,1848.3640405181238,0.9217729082722043
2021-07-09 07:03:58,1848.1525532734695,0.9225146868921422
2021-07-09 07:03:59,1865.3966857253013,0.9206893602572995
2021-07-09 07:04:00,1857.1094341968185,0.9232518235926188
2021-07-09 07:04:01,1858.9922076766245,0.9221127971180839
2021-07-09 07:04:02,1857.766600581975,0.9233751118547193
2021-07-09 07:04:03,1859.2028289555174,0.9242857142857144
2021-07-09 07:04:04,1852.5065870171227,0.9221107466227508
2021-07-09 07:04:05,1849.8733466514914,0.920342514650128
2021-07-09 07:04:06,1852.4154751633598,0.9243472040687047
2021-07-09 07:04:07,1857.1364476666681,0.9246282289358422
2021-07-09 07:04:08,1855.20118962624,0.922116454834904
2021-07-09 07:04:09,1850.0344344322284,0.9214285714285715
2021-07-09 07:04:10,1850.5144143109883,0.9257727985423453
2021-07-09 07:04:11,1854.1457363415518,0.9271428571428572
2021-07-09 07:04:12,1854.914343575645,0.9260568003644136
2021-07-09 07:04:13,1847.0317048450358,0.9224603965380702
2021-07-09 07:04:14,1849.1441883247055,0.92359714304
2021-07-09 07:04:15,1852.5579901454157,0.9253700000914284
2021-07-09 07:04:16,1853.6241822334466,0.922451640989396
2021-07-09 07:04:17,1852.7120242004619,0.9236100772107972
2021-07-09 07:04:18,1856.380456609524,0.923195375982807
2021-07-09 07:04:19,1851.8854421076305,0.9239482339698543
2021-07-09 07:04:20,1847.9501505059275,0.925373878295471
2021-07-09 07:04:21,1853.7616147294682,0.9213657146514286
2021-07-09 07:04:22,1864.4043958348464,0.9254194564996083
2021-07-09 07:04:23,1857.901704929297,0.9217068277884918
2021-07-09 07:04:24,1854.3412587269515,0.92
2021-07-09 07:04:25,1855.4024028641254,0.9210878899263171
2021-07-09 07:04:26,1850.6044132656796,0.923603539091535
2021-07-09 07:04:27,1849.7930551873017,0.9231963927374703
2021-07-09 07:04:28,1849.3465259414572,0.9228571428571428
2021-07-09 07:04:29,1852.5866532972111,0.9217674817410976
2021-07-09 07:04:30,1850.8832336840858,0.9214285714285715
2021-07-09 07:04:31,1847.34348705815,0.9214285714285715
2021-07-09 07:04:32,1849.7895000576,0.9225146868921422
2021-07-09 07:04:33,1852.0093339576988,0.9217721698984694
2021-07-09 07:04:34,1855.8932120302904,0.9203464500042174
2021-07-09 07:04:35,1851.4013860497253,0.9210868627240612
2021-07-09 07:04:36,1849.5863816380288,0.9203410875970897
2021-07-09 07:04:37,1851.0837561362034,0.923261428297143
2021-07-09 07:04:38,1849.7437811371085,0.9210307954096939
2021-07-09 07:04:39,1851.4432429329654,0.92
2021-07-09 07:04:40,1852.79458942135,0.9221749676629635
2021-07-09 07:04:41,1848.9183814916848,0.920687196939796
2021-07-09 07:04:42,1847.499398014458,0.92
2021-07-09 07:04:43,1851.4510934201392,0.9210843373493977
2021-07-09 07:04:44,1849.9720001536,0.9214285714285715
2021-07-09 07:04:45,1849.0906905183142,0.9203391778810143
2021-07-09 07:04:46,1851.9239236530464,0.92
2021-07-09 07:04:47,1851.2151445450043,0.92
2021-07-09 07:04:48,1845.4384312666737,0.92
2021-07-09 07:04:49,1846.6854999040002,0.92
2021-07-09 07:04:50,1846.0090090468702,0.92
2021-07-09 07:04:51,1846.7028913194565,0.92
2021-07-09 07:04:52,1846.8310414644961,0.921085371107358
2021-07-09 07:04:53,1847.2948309382323,0.9203450240988226
2021-07-09 07:04:54,1849.5116464608247,0.92
2021-07-09 07:04:55,1850.572602492668,0.92
2021-07-09 07:04:56,1851.2857729497332,0.9210914285714287
2021-07-09 07:04:57,1852.4344350381323,0.9225145700762655
2021-07-09 07:04:58,1844.102151580328,0.9206842256895125
2021-07-09 07:04:59,1844.194000128,0.92
2021-07-09 07:05:00,1847.0298598053887,0.9210842858057143
2021-07-09 07:05:01,1848.12078464,0.9214285714285715
2021-07-09 07:05:02,1847.3918180062149,0.920340340501577
2021-07-09 07:05:03,1850.4420358451614,0.9210874838314819
2021-07-09 07:05:04,1848.329000448,0.9236050332825604
2021-07-09 07:05:05,1848.1996007266932,0.9210362476736659
2021-07-09 07:05:06,1841.8682761793402,0.9210879563574029
2021-07-09 07:05:07,1847.6311043092294,0.9214285714285715
2021-07-09 07:05:08,1849.5653021149694,0.920343598469898
2021-07-09 07:05:09,1850.8244078715118,0.92108754824163
2021-07-09 07:05:10,1849.3868075173773,0.9203410875970897
2021-07-09 07:05:11,1849.5007923072264,0.9210882309269945
2021-07-09 07:05:12,1855.6282566064297,0.9203432559209993
2021-07-09 07:05:13,1854.2447556568075,0.92
2021-07-09 07:05:14,1855.0650599672135,0.9210886403671831
2021-07-09 07:05:15,1852.5434296966694,0.9214285714285715
2021-07-09 07:05:16,1856.76064246747,0.9225135443872449
2021-07-09 07:05:17,1855.871996499893,0.9239403455295098
2021-07-09 07:05:18,1852.8876122077993,0.9231974155359021
2021-07-09 07:05:19,1855.0319042932458,0.9206836632522033
2021-07-09 07:05:20,1857.3440644707844,0.92
2021-07-09 07:05:21,1860.7253012048193,0.9221692594508103
2021-07-09 07:05:22,1865.7300198896196,0.9239414286628571
2021-07-09 07:05:23,1864.8065804008609,0.9232003431783563
2021-07-09 07:05:24,1861.1120703866804,0.9217703418399666
2021-07-09 07:05:25,1858.145896569263,0.920342514650128
2021-07-09 07:05:26,1861.0674950193236,0.9210878899263171
2021-07-09 07:05:27,1861.2335009952837,0.9214285714285715
2021-07-09 07:05:28,1862.1531658329727,0.9203392498803276
2021-07-09 07:05:29,1864.4637450036666,0.92
2021-07-09 07:05:30,1863.8927273493628,0.92
2021-07-09 07:05:31,1862.2978153566432,0.92
2021-07-09 07:05:32,1859.508048342284,0.9210861154635709
2021-07-09 07:05:33,1858.5988989950654,0.9203468372644468
2021-07-09 07:05:34,1859.0918081273483,0.92
2021-07-09 07:05:35,1857.826479594077,0.9189103388839548
2021-07-09 07:05:36,1858.7933070110237,0.9196592528750085
2021-07-09 07:05:37,1860.8463893845687,0.92
2021-07-09 07:05:38,1863.4062496,0.92
2021-07-09 07:05:39,1858.5993189354085,0.92
2021-07-09 07:05:40,1856.8811740242916,0.92
2021-07-09 07:05:41,1857.401224724898,0.92
2021-07-09 07:05:42,1859.2420099832275,0.92
2021-07-09 07:05:43,1857.4309831670478,0.92
2021-07-09 07:05:44,1857.2381180251798,0.92
2021-07-09 07:05:45,1860.3797936270244,0.92
2021-07-09 07:05:46,1861.285543402717,0.92
2021-07-09 07:05:47,1859.5085771899564,0.9190226921701051
2021-07-09 07:05:48,1858.9393640411147,0.919617116911197
2021-07-09 07:05:49,1861.2871485943776,0.92
2021-07-09 07:05:50,1860.6565817516282,0.918913601412402
2021-07-09 07:05:51,1857.2664293045314,0.9185714285714287
2021-07-09 07:05:52,1858.2083166899154,0.9196546312437955
2021-07-09 07:05:53,1859.4408549077828,0.9210850272413135
2021-07-09 07:05:54,1857.3937316368301,0.9203439417031662
2021-07-09 07:05:55,1857.2815946969777,0.92
2021-07-09 07:05:56,1857.9998001053636,0.9178292577852842
2021-07-09 07:05:57,1856.2175231321607,0.9193186369954912
2021-07-09 07:05:58,1858.682164467452,0.918914684492428
2021-07-09 07:05:59,1855.0678117076154,0.9196567996787866
